"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Hopewell city, VA"	"51670"	2046	156991	1303.259	1096.917
	"Lexington city, VA"	"51678"	500	49823	1003.553	850.056
	"Lynchburg city, VA"	"51680"	5462	546270	999.872	851.067
	"Manassas city, VA"	"51683"	1438	284759	504.988	746.622
	"Manassas Park city, VA"	"51685"	283	108367	261.150	451.179
	"Martinsville city, VA"	"51690"	1772	95669	1852.220	1209.162
	"Newport News city, VA"	"51700"	10302	1270251	811.021	852.739
	"Norfolk city, VA"	"51710"	13424	1714288	783.066	908.989
	"Norton city, VA"	"51720"	286	27931	1023.952	869.419
	"Petersburg city, VA"	"51730"	3109	226317	1373.737	1136.689
	"Poquoson city, VA"	"51735"	752	84475	890.204	732.704
	"Portsmouth city, VA"	"51740"	7293	671351	1086.317	970.812
	"Radford city, VA"	"51750"	761	119223	638.300	934.845
	"Richmond city, VA"	"51760"	12795	1495482	855.577	864.784
	"Roanoke city, VA"	"51770"	8131	688665	1180.690	953.950
	"Salem city, VA"	"51775"	2183	176496	1236.855	920.878
	"Staunton city, VA"	"51790"	2481	169103	1467.153	934.351
	"Suffolk city, VA"	"51800"	4988	604664	824.921	828.808
	"Virginia Beach city, VA"	"51810"	20487	3132528	654.009	687.114
	"Waynesboro city, VA"	"51820"	1807	149431	1209.254	909.496
	"Williamsburg city, VA"	"51830"	648	103842	624.025	609.871
	"Winchester city, VA"	"51840"	1843	189230	973.947	826.711
	"Adams County, WA"	"53001"	847	133498	634.466	749.815
	"Asotin County, WA"	"53003"	1686	154154	1093.711	735.868
	"Benton County, WA"	"53005"	9251	1293220	715.346	703.190
	"Chelan County, WA"	"53007"	4680	520154	899.734	671.058
	"Clallam County, WA"	"53009"	6528	508188	1284.564	705.539
	"Clark County, WA"	"53011"	22136	3118406	709.850	700.900
	"Columbia County, WA"	"53013"	385	28022	1373.920	757.025
	"Cowlitz County, WA"	"53015"	7543	719505	1048.360	809.689
	"Douglas County, WA"	"53017"	2101	277888	756.060	653.116
	"Ferry County, WA"	"53019"	579	53454	1083.174	802.812
	"Franklin County, WA"	"53021"	2508	600877	417.390	651.538
	"Garfield County, WA"	"53023"	188	15693	1197.986	603.485
	"Grant County, WA"	"53025"	4636	643938	719.945	748.198
	"Grays Harbor County, WA"	"53027"	5605	501681	1117.244	853.102
	"Island County, WA"	"53029"	4718	557959	845.582	581.750
	"Jefferson County, WA"	"53031"	2431	211559	1149.088	608.325
	"King County, WA"	"53033"	87022	14299922	608.549	601.096
	"Kitsap County, WA"	"53035"	14405	1793850	803.021	699.816
	"Kittitas County, WA"	"53037"	2003	296638	675.234	635.864
	"Klickitat County, WA"	"53039"	1233	145768	845.865	621.989
	"Lewis County, WA"	"53041"	5845	530134	1102.551	797.356
	"Lincoln County, WA"	"53043"	795	72705	1093.460	667.154
	"Mason County, WA"	"53045"	4433	426979	1038.224	752.669
	"Okanogan County, WA"	"53047"	2927	289359	1011.546	758.447
	"Pacific County, WA"	"53049"	2086	145581	1432.879	815.643
	"Pend Oreille County, WA"	"53051"	1006	91009	1105.385	791.054
	"Pierce County, WA"	"53053"	42368	5771747	734.059	747.237
	"San Juan County, WA"	"53055"	991	111918	885.470	497.774
	"Skagit County, WA"	"53057"	7896	837961	942.287	697.529
	"Skamania County, WA"	"53059"	599	78853	759.641	621.233
	"Snohomish County, WA"	"53061"	34259	5234388	654.499	683.546
	"Spokane County, WA"	"53063"	29646	3374450	878.543	769.225
	"Stevens County, WA"	"53065"	3032	305875	991.255	756.563
	"Thurston County, WA"	"53067"	14228	1840184	773.184	680.703
	"Wahkiakum County, WA"	"53069"	341	28252	1206.994	711.919
	"Walla Walla County, WA"	"53071"	3927	417825	939.867	695.927
	"Whatcom County, WA"	"53073"	10842	1453853	745.743	653.644
	"Whitman County, WA"	"53075"	1803	326884	551.572	668.584
	"Yakima County, WA"	"53077"	13160	1730546	760.454	759.695
	"Barbour County, WV"	"54001"	1352	116673	1158.794	893.789
	"Berkeley County, WV"	"54003"	6527	761646	856.960	898.446
	"Boone County, WV"	"54005"	2251	167677	1342.462	1141.269
	"Braxton County, WV"	"54007"	1231	101327	1214.879	882.510
	"Brooke County, WV"	"54009"	2371	165360	1433.841	933.078
	"Cabell County, WV"	"54011"	8408	677019	1241.915	993.746
	"Calhoun County, WV"	"54013"	643	52769	1218.518	845.029
	"Clay County, WV"	"54015"	770	63994	1203.238	934.717
	"Doddridge County, WV"	"54017"	578	57875	998.704	846.748
	"Fayette County, WV"	"54019"	4526	317658	1424.803	1058.819
	"Gilmer County, WV"	"54021"	536	60187	890.558	757.004
	"Grant County, WV"	"54023"	925	82588	1120.017	767.421
	"Greenbrier County, WV"	"54025"	3324	248989	1334.999	917.536
	"Hampshire County, WV"	"54027"	1793	165067	1086.226	857.943
	"Hancock County, WV"	"54029"	2880	211360	1362.604	913.569
	"Hardy County, WV"	"54031"	1042	97387	1069.958	829.648
	"Harrison County, WV"	"54033"	5992	482523	1241.806	929.492
	"Jackson County, WV"	"54035"	2376	204379	1162.546	872.953
	"Jefferson County, WV"	"54037"	3106	385863	804.949	798.485
	"Kanawha County, WV"	"54039"	17284	1333628	1296.014	966.748
	"Lewis County, WV"	"54041"	1551	114782	1351.257	996.511
	"Lincoln County, WV"	"54043"	1863	150664	1236.526	1074.637
	"Logan County, WV"	"54045"	3716	249110	1491.710	1226.636
	"McDowell County, WV"	"54047"	2513	145468	1727.528	1335.797
	"Marion County, WV"	"54049"	4647	396816	1171.072	857.497
	"Marshall County, WV"	"54051"	2848	227227	1253.372	881.448
	"Mason County, WV"	"54053"	2412	189805	1270.778	971.725
	"Mercer County, WV"	"54055"	6272	432653	1449.661	1064.973
	"Mineral County, WV"	"54057"	2255	194504	1159.359	886.627
	"Mingo County, WV"	"54059"	2528	181060	1396.222	1240.792
	"Monongalia County, WV"	"54061"	4677	709644	659.063	759.534
	"Monroe County, WV"	"54063"	1218	94440	1289.708	882.559
	"Morgan County, WV"	"54065"	1478	122654	1205.016	869.918
	"Nicholas County, WV"	"54067"	2319	181427	1278.200	993.170
	"Ohio County, WV"	"54069"	4117	305401	1348.064	871.418
	"Pendleton County, WV"	"54071"	671	52056	1288.996	723.419
	"Pleasants County, WV"	"54073"	649	53287	1217.933	937.485
	"Pocahontas County, WV"	"54075"	736	60636	1213.800	836.449
	"Preston County, WV"	"54077"	2487	236420	1051.941	840.633
	"Putnam County, WV"	"54079"	3905	395138	988.262	863.534
	"Raleigh County, WV"	"54081"	7139	548192	1302.281	1017.529
	"Randolph County, WV"	"54083"	2504	205230	1220.095	882.280
	"Ritchie County, WV"	"54085"	833	70921	1174.546	854.624
	"Roane County, WV"	"54087"	1339	102431	1307.221	968.590
	"Summers County, WV"	"54089"	1375	94622	1453.150	980.818
	"Taylor County, WV"	"54091"	1365	118615	1150.782	875.361
	"Tucker County, WV"	"54093"	628	48944	1283.099	854.202
	"Tyler County, WV"	"54095"	867	63406	1367.378	942.357
	"Upshur County, WV"	"54097"	1859	171865	1081.663	853.236
	"Wayne County, WV"	"54099"	3425	290317	1179.745	921.117
	"Webster County, WV"	"54101"	852	62468	1363.898	970.946
	"Wetzel County, WV"	"54103"	1516	113004	1341.545	921.758
	"Wirt County, WV"	"54105"	424	40758	1040.287	877.787
	"Wood County, WV"	"54107"	7364	605678	1215.828	922.075
	"Wyoming County, WV"	"54109"	2303	160019	1439.204	1210.814
	"Adams County, WI"	"55001"	1897	143199	1324.730	805.085
	"Ashland County, WI"	"55003"	1298	111967	1159.270	866.986
	"Barron County, WI"	"55005"	3503	319592	1096.085	730.028
	"Bayfield County, WI"	"55007"	1103	105221	1048.270	696.468
	"Brown County, WI"	"55009"	12962	1782826	727.048	686.568
	"Buffalo County, WI"	"55011"	962	93295	1031.138	704.900
	"Burnett County, WI"	"55013"	1208	107376	1125.019	681.430
	"Calumet County, WI"	"55015"	2617	346518	755.228	722.803
	"Chippewa County, WI"	"55017"	3922	441887	887.557	705.425
	"Clark County, WI"	"55019"	2361	241907	975.995	720.233
	"Columbia County, WI"	"55021"	3690	397219	928.959	748.484
	"Crawford County, WI"	"55023"	1199	115419	1038.824	705.937
	"Dane County, WI"	"55025"	21741	3568694	609.214	627.357
	"Dodge County, WI"	"55027"	6117	619323	987.691	734.414
	"Door County, WI"	"55029"	2318	194225	1193.461	660.985
	"Douglas County, WI"	"55031"	2939	306744	958.128	765.667
	"Dunn County, WI"	"55033"	2227	309528	719.483	635.661
	"Eau Claire County, WI"	"55035"	5685	707364	803.688	709.243
	"Florence County, WI"	"55037"	405	31266	1295.337	771.226
	"Fond du Lac County, WI"	"55039"	6565	713229	920.462	684.573
	"Forest County, WI"	"55041"	815	64120	1271.054	839.107
	"Grant County, WI"	"55043"	3475	360867	962.959	724.364
	"Green County, WI"	"55045"	2366	259056	913.316	688.844
	"Green Lake County, WI"	"55047"	1559	132554	1176.124	741.723
	"Iowa County, WI"	"55049"	1463	166134	880.614	698.299
	"Iron County, WI"	"55051"	634	41067	1543.819	753.650
	"Jackson County, WI"	"55053"	1442	143911	1002.008	773.248
	"Jefferson County, WI"	"55055"	4532	590215	767.856	678.665
	"Juneau County, WI"	"55057"	2078	185457	1120.475	815.707
	"Kenosha County, WI"	"55059"	9689	1174100	825.228	802.581
	"Kewaunee County, WI"	"55061"	1238	143507	862.676	572.262
	"La Crosse County, WI"	"55063"	6763	817729	827.047	687.946
	"Lafayette County, WI"	"55065"	948	117705	805.403	624.612
	"Langlade County, WI"	"55067"	1628	136838	1189.728	738.196
	"Lincoln County, WI"	"55069"	2325	198796	1169.541	763.861
	"Manitowoc County, WI"	"55071"	5946	563245	1055.668	720.631
	"Marathon County, WI"	"55073"	8247	945865	871.900	682.227
	"Marinette County, WI"	"55075"	3485	289251	1204.836	748.865
	"Marquette County, WI"	"55077"	1241	106416	1166.178	758.266
	"Menominee County, WI"	"55078"	285	30865	923.376	1073.850
	"Milwaukee County, WI"	"55079"	57141	6677084	855.778	814.492
	"Monroe County, WI"	"55081"	2889	316672	912.300	761.967
	"Oconto County, WI"	"55083"	2472	262170	942.900	730.015
	"Oneida County, WI"	"55085"	3125	249933	1250.335	742.285
	"Outagamie County, WI"	"55087"	9141	1263546	723.440	679.317
	"Ozaukee County, WI"	"55089"	5164	610474	845.900	619.530
	"Pepin County, WI"	"55091"	521	51563	1010.414	646.505
	"Pierce County, WI"	"55093"	1795	286756	625.968	639.226
	"Polk County, WI"	"55095"	2972	305690	972.227	714.024
	"Portage County, WI"	"55097"	3641	492253	739.660	643.275
	"Price County, WI"	"55099"	1256	96661	1299.387	753.749
	"Racine County, WI"	"55101"	12100	1366017	885.787	755.946
	"Richland County, WI"	"55103"	1258	124172	1013.111	648.130
	"Rock County, WI"	"55105"	10222	1125836	907.948	774.694
	"Rusk County, WI"	"55107"	1296	100671	1287.362	789.468
	"St. Croix County, WI"	"55109"	3952	602740	655.672	698.630
	"Sauk County, WI"	"55111"	4311	440995	977.562	732.865
	"Sawyer County, WI"	"55113"	1450	115429	1256.183	842.622
	"Shawano County, WI"	"55115"	3185	290898	1094.885	734.797
	"Sheboygan County, WI"	"55117"	7594	806873	941.164	721.611
	"Taylor County, WI"	"55119"	1255	143880	872.255	590.755
	"Trempealeau County, WI"	"55121"	1929	205388	939.198	692.618
	"Vernon County, WI"	"55123"	2040	211998	962.273	677.813
	"Vilas County, WI"	"55125"	2013	149798	1343.810	743.198
	"Walworth County, WI"	"55127"	6308	720245	875.813	744.925
	"Washburn County, WI"	"55129"	1452	110229	1317.258	822.894
	"Washington County, WI"	"55131"	7377	930894	792.464	647.660
	"Waukesha County, WI"	"55133"	22517	2756786	816.784	629.160
	"Waupaca County, WI"	"55135"	4931	365052	1350.766	845.291
	"Waushara County, WI"	"55137"	1884	170235	1106.705	715.655
	"Winnebago County, WI"	"55139"	10093	1181971	853.913	705.484
	"Wood County, WI"	"55141"	5336	518067	1029.983	690.886
	"Albany County, WY"	"56001"	1323	261909	505.137	652.671
	"Big Horn County, WY"	"56003"	925	83172	1112.153	823.180
	"Campbell County, WY"	"56005"	1654	335144	493.519	818.013
	"Carbon County, WY"	"56007"	926	110116	840.931	818.457
	"Converse County, WY"	"56009"	848	98433	861.500	808.764
	"Crook County, WY"	"56011"	426	50689	840.419	663.692
	"Fremont County, WY"	"56013"	2916	284070	1026.508	904.247
	"Goshen County, WY"	"56015"	990	94320	1049.618	698.296
	"Hot Springs County, WY"	"56017"	475	33516	1417.234	871.849
	"Johnson County, WY"	"56019"	627	60098	1043.296	708.922
	"Laramie County, WY"	"56021"	5397	666356	809.927	744.321
	"Lincoln County, WY"	"56023"	863	128901	669.506	654.286
	"Natrona County, WY"	"56025"	4821	556251	866.695	812.385
	"Niobrara County, WY"	"56027"	191	17457	1094.117	754.473
	"Park County, WY"	"56029"	1861	202296	919.939	652.835
	"Platte County, WY"	"56031"	687	61275	1121.175	754.152
	"Sheridan County, WY"	"56033"	2146	208016	1031.651	777.171
	"Sublette County, WY"	"56035"	345	70527	489.174	572.456
	"Sweetwater County, WY"	"56037"	1905	312286	610.018	788.063
	"Teton County, WY"	"56039"	605	156031	387.743	455.439
	"Uinta County, WY"	"56041"	963	146693	656.473	781.131
	"Washakie County, WY"	"56043"	600	58832	1019.853	710.146
	"Weston County, WY"	"56045"	494	50227	983.535	722.054
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"Year/Month: 2010; 2011; 2012; 2013; 2014; 2015; 2016"
"Group By: County"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Sep 5, 2023 6:36:23 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Sep 5, 2023 6:36:23 PM"
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"2. Data discontinuity due to county line boundary changes in requested years. See Caveats below for more information."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway"
"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS"
"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and"
"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years"
"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"3. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"4. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Bedford."
"5. There is a discontinuity in the mortality and population data for Bedford County (FIPS code 51019) between years 2013 and"
"2014. The discontinuity occurs because Bedford City, Virginia (FIPS code 51515), formerly an independent city, merged with"
"Bedford County (FIPS code 51019) on July 1, 2013. Beginning in 2014, deaths and population counts for Bedford City, Virginia"
"(FIPS code 51515) are included in Bedford County (FIPS code 51019)."
"6. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"7. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"8. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"9. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"10. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"11. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"12. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2000 Standard Population."
"13. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Age-Adjusted Rates."
"14. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"15. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
