"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Southampton County, VA"	"51175"	1114	105078	1060.165	961.861
	"Spotsylvania County, VA"	"51177"	3578	620645	576.497	820.816
	"Stafford County, VA"	"51179"	2830	635284	445.470	852.240
	"Surry County, VA"	"51181"	398	41183	966.418	901.380
	"Sussex County, VA"	"51183"	827	73083	1131.590	1065.611
	"Tazewell County, VA"	"51185"	3342	264747	1262.337	1082.386
	"Warren County, VA"	"51187"	1798	200473	896.879	932.833
	"Washington County, VA"	"51191"	3359	311403	1078.667	925.947
	"Westmoreland County, VA"	"51193"	1278	99897	1279.318	966.443
	"Wise County, VA"	"51195"	2836	248416	1141.633	1091.946
	"Wythe County, VA"	"51197"	1992	167049	1192.464	986.945
	"York County, VA"	"51199"	2029	360696	562.524	777.406
	"Alexandria city, VA"	"51510"	4781	776196	615.953	733.738
	"Bedford city, VA"	"51515"	705	37640	1873.007	1051.371
	"Bristol city, VA"	"51520"	1546	104278	1482.575	1015.566
	"Buena Vista city, VA"	"51530"	470	38961	1206.335	980.612
	"Charlottesville city, VA"	"51540"	1930	249507	773.525	924.855
	"Chesapeake city, VA"	"51550"	8481	1239443	684.259	924.387
	"Clifton Forge city, VA"	"51560"	90	4289	2098.391	1111.046
	"Colonial Heights city, VA"	"51570"	1277	102625	1244.336	881.137
	"Covington city, VA"	"51580"	555	37400	1483.957	1021.340
	"Danville city, VA"	"51590"	4382	280144	1564.196	1090.843
	"Emporia city, VA"	"51595"	628	34028	1845.539	1270.322
	"Fairfax city, VA"	"51600"	1333	128307	1038.914	956.111
	"Falls Church city, VA"	"51610"	485	63552	763.155	693.799
	"Franklin city, VA"	"51620"	804	49118	1636.874	1163.562
	"Fredericksburg city, VA"	"51630"	1292	123727	1044.234	1110.884
	"Galax city, VA"	"51640"	620	40705	1523.154	1007.206
	"Hampton city, VA"	"51650"	6754	853640	791.200	929.901
	"Harrisonburg city, VA"	"51660"	1576	256452	614.540	800.532
	"Hopewell city, VA"	"51670"	1656	132967	1245.422	1126.989
	"Lexington city, VA"	"51678"	428	41030	1043.139	811.604
	"Lynchburg city, VA"	"51680"	4704	397825	1182.429	926.748
	"Manassas city, VA"	"51683"	1190	215623	551.889	1048.779
	"Manassas Park city, VA"	"51685"	208	68007	305.851	720.718
	"Martinsville city, VA"	"51690"	1477	89105	1657.595	1100.015
	"Newport News city, VA"	"51700"	8495	1097343	774.143	939.230
	"Norfolk city, VA"	"51710"	12208	1435368	850.514	1015.268
	"Norton city, VA"	"51720"	314	23287	1348.392	1140.283
	"Petersburg city, VA"	"51730"	2910	196593	1480.215	1275.606
	"Poquoson city, VA"	"51735"	499	70234	710.482	736.491
	"Portsmouth city, VA"	"51740"	6504	590709	1101.050	1046.750
	"Radford city, VA"	"51750"	665	95444	696.744	1016.088
	"Richmond city, VA"	"51760"	13719	1184527	1158.184	1152.626
	"Roanoke city, VA"	"51770"	7374	565060	1304.994	1048.909
	"Salem city, VA"	"51775"	1828	146659	1246.429	985.048
	"Staunton city, VA"	"51790"	1812	142108	1275.087	892.794
	"Suffolk city, VA"	"51800"	3823	425802	897.835	1014.068
	"Virginia Beach city, VA"	"51810"	15191	2589140	586.720	797.270
	"Waynesboro city, VA"	"51820"	1401	120321	1164.385	906.864
	"Williamsburg city, VA"	"51830"	736	72033	1021.754	1158.645
	"Winchester city, VA"	"51840"	1528	147800	1033.829	941.381
	"Adams County, WA"	"53001"	668	99326	672.533	780.534
	"Asotin County, WA"	"53003"	1223	123666	988.954	739.824
	"Benton County, WA"	"53005"	6031	905718	665.881	772.108
	"Chelan County, WA"	"53007"	3455	403734	855.761	736.447
	"Clallam County, WA"	"53009"	4827	397490	1214.370	758.497
	"Clark County, WA"	"53011"	15010	2222160	675.469	823.561
	"Columbia County, WA"	"53013"	282	24097	1170.270	810.958
	"Cowlitz County, WA"	"53015"	5741	567474	1011.676	906.973
	"Douglas County, WA"	"53017"	1518	200623	756.643	744.795
	"Ferry County, WA"	"53019"	373	44222	843.472	842.985
	"Franklin County, WA"	"53021"	1754	327195	536.072	829.098
	"Garfield County, WA"	"53023"	161	13863	1161.365	730.274
	"Grant County, WA"	"53025"	3335	463906	718.896	787.339
	"Grays Harbor County, WA"	"53027"	4752	412617	1151.673	965.709
	"Island County, WA"	"53029"	3475	450208	771.865	730.705
	"Jefferson County, WA"	"53031"	1699	164042	1035.710	691.276
	"King County, WA"	"53033"	69035	10583814	652.270	710.999
	"Kitsap County, WA"	"53035"	10700	1426135	750.280	809.120
	"Kittitas County, WA"	"53037"	1481	212523	696.866	729.922
	"Klickitat County, WA"	"53039"	1023	115135	888.522	776.321
	"Lewis County, WA"	"53041"	4633	420433	1101.959	900.456
	"Lincoln County, WA"	"53043"	683	61397	1112.432	741.107
	"Mason County, WA"	"53045"	3162	312286	1012.533	841.101
	"Okanogan County, WA"	"53047"	2192	234120	936.272	839.556
	"Pacific County, WA"	"53049"	1789	125195	1428.971	907.493
	"Pend Oreille County, WA"	"53051"	736	72103	1020.762	886.706
	"Pierce County, WA"	"53053"	32278	4367612	739.031	870.710
	"San Juan County, WA"	"53055"	694	88064	788.063	533.587
	"Skagit County, WA"	"53057"	5952	640158	929.770	789.865
	"Skamania County, WA"	"53059"	416	60176	691.306	739.668
	"Snohomish County, WA"	"53061"	24428	3793934	643.870	792.194
	"Spokane County, WA"	"53063"	22070	2574385	857.292	824.829
	"Stevens County, WA"	"53065"	2279	243827	934.679	875.440
	"Thurston County, WA"	"53067"	9855	1305596	754.828	772.671
	"Wahkiakum County, WA"	"53069"	297	22604	1313.927	902.926
	"Walla Walla County, WA"	"53071"	3174	335247	946.765	761.877
	"Whatcom County, WA"	"53073"	7731	1057947	730.755	752.496
	"Whitman County, WA"	"53075"	1330	249474	533.122	694.795
	"Yakima County, WA"	"53077"	10572	1349751	783.256	835.971
	"Barbour County, WV"	"54001"	1145	93552	1223.918	1007.406
	"Berkeley County, WV"	"54003"	4193	500104	838.426	986.680
	"Boone County, WV"	"54005"	1799	152723	1177.950	1117.424
	"Braxton County, WV"	"54007"	999	88081	1134.183	908.638
	"Brooke County, WV"	"54009"	1925	150504	1279.036	931.492
	"Cabell County, WV"	"54011"	7117	574174	1239.520	1028.088
	"Calhoun County, WV"	"54013"	558	44832	1244.647	947.408
	"Clay County, WV"	"54015"	712	60617	1174.588	1093.235
	"Doddridge County, WV"	"54017"	505	45836	1101.754	1007.823
	"Fayette County, WV"	"54019"	3708	281581	1316.850	1044.104
	"Gilmer County, WV"	"54021"	477	45162	1056.198	897.958
	"Grant County, WV"	"54023"	724	68546	1056.225	910.995
	"Greenbrier County, WV"	"54025"	2696	208315	1294.194	952.882
	"Hampshire County, WV"	"54027"	1249	127464	979.885	921.967
	"Hancock County, WV"	"54029"	2600	192301	1352.047	989.930
	"Hardy County, WV"	"54031"	838	78345	1069.628	982.463
	"Harrison County, WV"	"54033"	5217	407843	1279.169	1015.374
	"Jackson County, WV"	"54035"	1820	170028	1070.412	925.998
	"Jefferson County, WV"	"54037"	2317	272205	851.197	954.774
	"Kanawha County, WV"	"54039"	14999	1179595	1271.538	1017.159
	"Lewis County, WV"	"54041"	1333	100356	1328.271	1025.484
	"Lincoln County, WV"	"54043"	1569	132834	1181.173	1180.093
	"Logan County, WV"	"54045"	2945	221821	1327.647	1230.013
	"McDowell County, WV"	"54047"	2318	152324	1521.756	1268.326
	"Marion County, WV"	"54049"	4389	336761	1303.298	966.835
	"Marshall County, WV"	"54051"	2321	208979	1110.638	885.653
	"Mason County, WV"	"54053"	1781	157953	1127.551	998.521
	"Mercer County, WV"	"54055"	4902	371761	1318.589	1015.920
	"Mineral County, WV"	"54057"	1880	163231	1151.742	986.837
	"Mingo County, WV"	"54059"	2018	165121	1222.134	1257.461
	"Monongalia County, WV"	"54061"	3808	510827	745.458	882.442
	"Monroe County, WV"	"54063"	917	81158	1129.895	885.447
	"Morgan County, WV"	"54065"	1048	94025	1114.597	960.621
	"Nicholas County, WV"	"54067"	1798	157246	1143.431	982.267
	"Ohio County, WV"	"54069"	3580	276570	1294.428	909.268
	"Pendleton County, WV"	"54071"	533	48388	1101.513	776.146
	"Pleasants County, WV"	"54073"	543	45738	1187.197	1015.457
	"Pocahontas County, WV"	"54075"	732	54197	1350.628	1013.829
	"Preston County, WV"	"54077"	1990	181945	1093.737	969.986
	"Putnam County, WV"	"54079"	2748	314319	874.271	944.838
	"Raleigh County, WV"	"54081"	5576	471442	1182.754	1004.075
	"Randolph County, WV"	"54083"	2079	170999	1215.797	995.928
	"Ritchie County, WV"	"54085"	752	62403	1205.070	977.942
	"Roane County, WV"	"54087"	1078	92330	1167.551	1009.321
	"Summers County, WV"	"54089"	1004	83476	1202.741	883.592
	"Taylor County, WV"	"54091"	1163	96982	1199.192	981.744
	"Tucker County, WV"	"54093"	528	43596	1211.120	869.305
	"Tyler County, WV"	"54095"	673	57115	1178.324	948.733
	"Upshur County, WV"	"54097"	1571	141430	1110.797	940.636
	"Wayne County, WV"	"54099"	2805	257374	1089.854	1000.062
	"Webster County, WV"	"54101"	694	57601	1204.840	997.396
	"Wetzel County, WV"	"54103"	1261	103771	1215.176	947.901
	"Wirt County, WV"	"54105"	345	34970	986.560	950.634
	"Wood County, WV"	"54107"	5920	524183	1129.377	938.130
	"Wyoming County, WV"	"54109"	1776	149430	1188.516	1127.511
	"Adams County, WI"	"55001"	1390	122187	1137.601	842.679
	"Ashland County, WI"	"55003"	1225	99987	1225.159	952.208
	"Barron County, WI"	"55005"	2819	272916	1032.919	784.539
	"Bayfield County, WI"	"55007"	901	90709	993.286	772.408
	"Brown County, WI"	"55009"	9527	1397050	681.937	745.170
	"Buffalo County, WI"	"55011"	761	82997	916.901	715.561
	"Burnett County, WI"	"55013"	1146	95763	1196.704	854.824
	"Calumet County, WI"	"55015"	1514	262293	577.217	659.121
	"Chippewa County, WI"	"55017"	3074	343155	895.805	772.375
	"Clark County, WI"	"55019"	2001	203805	981.821	749.655
	"Columbia County, WI"	"55021"	3060	323748	945.180	803.511
	"Crawford County, WI"	"55023"	1044	102040	1023.128	783.772
	"Dane County, WI"	"55025"	15814	2662784	593.890	714.654
	"Dodge County, WI"	"55027"	5176	522843	989.972	839.638
	"Door County, WI"	"55029"	1850	169041	1094.409	727.971
	"Douglas County, WI"	"55031"	2663	261904	1016.785	881.854
	"Dunn County, WI"	"55033"	1634	246304	663.408	694.190
	"Eau Claire County, WI"	"55035"	4183	565727	739.403	724.679
	"Florence County, WI"	"55037"	322	29867	1078.113	762.938
	"Fond du Lac County, WI"	"55039"	5482	589945	929.239	769.850
	"Forest County, WI"	"55041"	655	59439	1101.970	805.708
	"Grant County, WI"	"55043"	2992	299315	999.616	804.132
	"Green County, WI"	"55045"	1929	206029	936.276	772.628
	"Green Lake County, WI"	"55047"	1426	115245	1237.364	835.708
	"Iowa County, WI"	"55049"	1169	138475	844.196	793.784
	"Iron County, WI"	"55051"	554	39865	1389.690	788.026
	"Jackson County, WI"	"55053"	1234	116970	1054.971	895.405
	"Jefferson County, WI"	"55055"	3570	466081	765.961	752.010
	"Juneau County, WI"	"55057"	1670	151132	1104.994	864.734
	"Kenosha County, WI"	"55059"	7551	929446	812.419	869.076
	"Kewaunee County, WI"	"55061"	1117	122537	911.561	707.021
	"La Crosse County, WI"	"55063"	5314	651809	815.270	775.983
	"Lafayette County, WI"	"55065"	843	98710	854.017	703.599
	"Langlade County, WI"	"55067"	1418	124113	1142.507	774.790
	"Lincoln County, WI"	"55069"	1891	177719	1064.039	794.604
	"Manitowoc County, WI"	"55071"	4756	493696	963.346	745.931
	"Marathon County, WI"	"55073"	5744	763297	752.525	691.128
	"Marinette County, WI"	"55075"	2995	258139	1160.228	833.368
	"Marquette County, WI"	"55077"	1042	90732	1148.437	851.052
	"Menominee County, WI"	"55078"	228	26859	848.877	1261.347
	"Milwaukee County, WI"	"55079"	52782	5628290	937.798	909.483
	"Monroe County, WI"	"55081"	2448	250353	977.819	869.736
	"Oconto County, WI"	"55083"	2003	220047	910.260	790.329
	"Oneida County, WI"	"55085"	2392	221717	1078.853	785.873
	"Outagamie County, WI"	"55087"	6779	994599	681.581	736.111
	"Ozaukee County, WI"	"55089"	3632	503473	721.389	680.123
	"Pepin County, WI"	"55091"	456	44560	1023.339	736.959
	"Pierce County, WI"	"55093"	1401	227752	615.143	742.661
	"Polk County, WI"	"55095"	2428	256737	945.715	773.783
	"Portage County, WI"	"55097"	2691	405810	663.118	694.666
	"Price County, WI"	"55099"	1202	92395	1300.936	836.604
	"Racine County, WI"	"55101"	9256	1143615	809.363	806.215
	"Richland County, WI"	"55103"	1075	108645	989.461	721.599
	"Rock County, WI"	"55105"	8013	925823	865.500	834.948
	"Rusk County, WI"	"55107"	1100	91298	1204.846	828.773
	"St. Croix County, WI"	"55109"	2661	419259	634.691	752.013
	"Sauk County, WI"	"55111"	3066	341173	898.664	753.263
	"Sawyer County, WI"	"55113"	1136	98550	1152.714	888.924
	"Shawano County, WI"	"55115"	2680	246311	1088.055	809.005
	"Sheboygan County, WI"	"55117"	6311	680639	927.217	797.622
	"Taylor County, WI"	"55119"	1097	119875	915.120	711.413
	"Trempealeau County, WI"	"55121"	1761	164531	1070.315	796.018
	"Vernon County, WI"	"55123"	1855	170507	1087.932	809.232
	"Vilas County, WI"	"55125"	1481	130445	1135.344	730.096
	"Walworth County, WI"	"55127"	4970	577654	860.377	810.919
	"Washburn County, WI"	"55129"	1098	96641	1136.164	802.851
	"Washington County, WI"	"55131"	5108	729628	700.083	727.801
	"Waukesha County, WI"	"55133"	16690	2225297	750.012	738.005
	"Waupaca County, WI"	"55135"	3988	313895	1270.489	908.069
	"Waushara County, WI"	"55137"	1577	144316	1092.741	772.585
	"Winnebago County, WI"	"55139"	7586	955081	794.278	748.245
	"Wood County, WI"	"55141"	4149	451478	918.982	700.886
	"Albany County, WY"	"56001"	1090	197417	552.131	800.028
	"Big Horn County, WY"	"56003"	784	67324	1164.518	871.905
	"Campbell County, WY"	"56005"	1004	215971	464.877	883.819
	"Carbon County, WY"	"56007"	826	91665	901.107	922.059
	"Converse County, WY"	"56009"	530	73421	721.864	798.418
	"Crook County, WY"	"56011"	315	35800	879.888	764.219
	"Fremont County, WY"	"56013"	2132	216888	982.996	946.979
	"Goshen County, WY"	"56015"	815	74701	1091.016	781.167
	"Hot Springs County, WY"	"56017"	393	28253	1391.003	911.617
	"Johnson County, WY"	"56019"	463	44348	1044.016	755.793
	"Laramie County, WY"	"56021"	4082	502630	812.128	857.780
	"Lincoln County, WY"	"56023"	690	90701	760.741	807.982
	"Natrona County, WY"	"56025"	3495	408268	856.055	867.366
	"Niobrara County, WY"	"56027"	164	13971	1173.860	836.981
	"Park County, WY"	"56029"	1391	155681	893.494	732.843
	"Platte County, WY"	"56031"	566	52438	1079.370	840.855
	"Sheridan County, WY"	"56033"	1737	160977	1079.036	860.218
	"Sublette County, WY"	"56035"	299	39609	754.879	821.834
	"Sweetwater County, WY"	"56037"	1536	226155	679.180	920.394
	"Teton County, WY"	"56039"	459	113906	402.964	639.973
	"Uinta County, WY"	"56041"	688	117186	587.101	872.090
	"Washakie County, WY"	"56043"	508	48303	1051.695	807.508
	"Weston County, WY"	"56045"	382	39559	965.646	763.279
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"Year/Month: 2000; 2001; 2002; 2003; 2004; 2005"
"Group By: County"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Sep 5, 2023 5:03:11 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Sep 5, 2023 5:03:11 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"2. Data discontinuity due to county line boundary changes in requested years. See Caveats below for more information."
"---"
Caveats:
"1. Note: County of residence is misidentified in 316 deaths that occurred in the year 2000, for Hartford County, CT (FIPS code"
"09003) and New London County, CT (FIPS code 09011). More information: http://wonder.cdc.gov/wonder/help/mcd.html#errata."
"2. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway"
"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS"
"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and"
"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years"
"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"3. Data for Denali Borough, Alaska (FIPS code 02068) are only available for 2003 and later; for computational purposes, counts"
"and population estimates for 1999-2002 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years prior to 2003, only data for 2003 and later. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Denali Borough."
"4. There is a discontinuity in the mortality and population data for Yukon-Koyukuk Census Area (FIPS code 02290) between 2002"
"and 2003. The discontinuity occurs because part of Yukon-Koyukuk Census Area became Denali Borough, Alaska (FIPS code 02068) and"
"beginning in 2003, deaths and population counts for this former part of Yukon-Koyukuk are reported for Denali Borough and are no"
"longer included with data for Yukon-Koyukuk."
"5. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"6. There is a discontinuity in the mortality and population data for Alleghany, Virginia (FIPS code 51005) between 2000 and"
"2001. It occurs because for 2001 and beyond, death counts and population estimates for Clifton Forge city, Virginia (FIPS code"
"51560) have been combined with those for Alleghany county."
"7. Data for Broomfield, Colorado (FIPS code 08014) are only available for 2003 and later; for computational purposes, counts and"
"population estimates for 1999-2002 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not"
"include any data for years prior to 2003, only data for 2003 and later. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Broomfield."
"8. There is a discontinuity in the mortality and population data for Adams, Colorado (FIPS code 08001), Boulder, Colorado (FIPS"
"code 08013), Jefferson, Colorado (FIPS code 08059), and Weld, Colorado (FIPS code 080123) between 2002 and 2003. This"
"discontinuity occurs because territory in each of these four counties has been combined to form a new county, Broomfield,"
"Colorado (FIPS code 08014). Beginning in 2003, deaths and population counts for this territory are reported for Broomfield"
"county and are no longer included with data for Adams, Boulder, Jefferson, and Weld."
"9. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"10. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
